time,open,high,low,close,volume
2026-08-09T22:00:00.000Z,29851.25,29896.75,29850.25,29878,798
2026-08-09T22:01:00.000Z,29877.75,29883.5,29870,29871.75,228
2026-08-09T22:02:00.000Z,29870.5,29881.25,29868.75,29871.25,254
2026-08-09T22:03:00.000Z,29873.25,29873.25,29862.5,29863.5,255
2026-08-09T22:04:00.000Z,29864,29873.5,29858.25,29867,218
2026-08-09T22:05:00.000Z,29866.5,29866.5,29845.25,29856,261
2026-08-09T22:06:00.000Z,29854.5,29857.75,29845,29848.25,178
2026-08-09T22:07:00.000Z,29847.5,29852.5,29841.25,29850.75,128
2026-08-09T22:08:00.000Z,29849,29857.75,29845,29847.5,109
2026-08-09T22:09:00.000Z,29846.75,29854,29846.75,29851.5,59
2026-08-09T22:10:00.000Z,29851.75,29860.25,29847,29857,142
2026-08-09T22:11:00.000Z,29858,29859.5,29832.25,29833,243
2026-08-09T22:12:00.000Z,29832.25,29844.5,29820,29844,301
2026-08-09T22:13:00.000Z,29842,29849,29839.25,29845.5,127
2026-08-09T22:14:00.000Z,29846.75,29847.25,29820.5,29826.25,344
2026-08-09T22:15:00.000Z,29828.5,29829,29819.75,29819.75,119
2026-08-09T22:16:00.000Z,29821.5,29826.25,29811.25,29818.25,232
2026-08-09T22:17:00.000Z,29816.75,29822.5,29805.25,29807.5,218
2026-08-09T22:18:00.000Z,29806.25,29817,29805.75,29814.75,117
2026-08-09T22:19:00.000Z,29813.5,29822.25,29812,29820.75,108
2026-08-09T22:20:00.000Z,29820,29839.75,29819.5,29829.75,262
2026-08-09T22:21:00.000Z,29829.75,29834,29825.5,29831.5,119
2026-08-09T22:22:00.000Z,29831.25,29835.5,29829.5,29834,52
2026-08-09T22:23:00.000Z,29833,29833.75,29828.5,29831.25,47
2026-08-09T22:24:00.000Z,29832.75,29838,29831.25,29834.5,66
2026-08-09T22:25:00.000Z,29834.5,29844.5,29833.5,29841,112
2026-08-09T22:26:00.000Z,29841.25,29853.25,29839.5,29852.75,156
2026-08-09T22:27:00.000Z,29851.75,29853.75,29848.5,29851.75,93
2026-08-09T22:28:00.000Z,29851.75,29854.5,29836,29838,197
2026-08-09T22:29:00.000Z,29838,29839.5,29824.25,29838,194
2026-08-09T22:30:00.000Z,29838.5,29853.5,29836.25,29845.25,164
2026-08-09T22:31:00.000Z,29844.25,29844.5,29825,29833.25,107
2026-08-09T22:32:00.000Z,29833.5,29838.25,29830.25,29830.75,64
2026-08-09T22:33:00.000Z,29833.25,29833.25,29822,29824,77
2026-08-09T22:34:00.000Z,29824,29824,29815.25,29820,141
2026-08-09T22:35:00.000Z,29820.25,29821.5,29817.75,29819,44
2026-08-09T22:36:00.000Z,29819,29822.25,29814.5,29817.5,96
2026-08-09T22:37:00.000Z,29817.5,29828,29816,29826.25,85
2026-08-09T22:38:00.000Z,29826,29834.75,29821.25,29828.5,93
2026-08-09T22:39:00.000Z,29829.75,29830.75,29824.75,29828.25,23
2026-08-09T22:40:00.000Z,29829.25,29844.75,29829.25,29841.75,204
2026-08-09T22:41:00.000Z,29841,29844.25,29838.25,29842,83
2026-08-09T22:42:00.000Z,29840.5,29842.5,29838.5,29840.5,32
2026-08-09T22:43:00.000Z,29839,29841,29837.5,29841,34
2026-08-09T22:44:00.000Z,29841.25,29841.25,29837,29837.5,27
2026-08-09T22:45:00.000Z,29837.5,29841.5,29831.5,29840,103
2026-08-09T22:46:00.000Z,29838,29838.25,29834.25,29835,30
2026-08-09T22:47:00.000Z,29834.75,29841,29831.75,29839.25,86
2026-08-09T22:48:00.000Z,29837.75,29840.75,29837.75,29839.75,32
2026-08-09T22:49:00.000Z,29840,29846,29835,29836.5,98
2026-08-09T22:50:00.000Z,29838.25,29844.25,29838.25,29843,51
2026-08-09T22:51:00.000Z,29844,29850.5,29842.75,29846.75,113
2026-08-09T22:52:00.000Z,29847,29850.25,29843.25,29847.25,56
2026-08-09T22:53:00.000Z,29846.25,29846.25,29842.5,29846,31
2026-08-09T22:54:00.000Z,29846.25,29851,29845.5,29850.25,46
2026-08-09T22:55:00.000Z,29848.5,29848.75,29844.5,29846.5,26
2026-08-09T22:56:00.000Z,29845.25,29849.25,29845.25,29846.5,18
2026-08-09T22:57:00.000Z,29845,29846.75,29842.5,29846.75,22
2026-08-09T22:58:00.000Z,29845,29846.5,29843.75,29846.5,12
2026-08-09T22:59:00.000Z,29845.25,29846.5,29843.5,29844.25,20
2026-08-09T23:00:00.000Z,29845.25,29853.5,29844.75,29847.5,107
2026-08-09T23:01:00.000Z,29846.75,29846.75,29833.5,29842.25,95
2026-08-09T23:02:00.000Z,29846.5,29849,29846,29849,29
2026-08-09T23:03:00.000Z,29848.25,29853,29847.25,29851,60
2026-08-09T23:04:00.000Z,29850.5,29852.5,29846.5,29851.25,58
2026-08-09T23:05:00.000Z,29848.5,29851.25,29848.5,29849.5,16
2026-08-09T23:06:00.000Z,29851.75,29852.25,29847,29849.25,67
2026-08-09T23:07:00.000Z,29851.25,29877,29851.25,29870.25,321
2026-08-09T23:08:00.000Z,29868.75,29870,29859.5,29859.5,152
2026-08-09T23:09:00.000Z,29860.25,29865.5,29856.75,29863.25,62
2026-08-09T23:10:00.000Z,29861.25,29868,29860.75,29865.25,69
2026-08-09T23:11:00.000Z,29866,29866,29859,29859.75,72
2026-08-09T23:12:00.000Z,29861,29863,29858.5,29862.75,28
2026-08-09T23:13:00.000Z,29861.5,29863.25,29860.25,29860.5,36
2026-08-09T23:14:00.000Z,29861.25,29864.25,29860.5,29862.75,20
2026-08-09T23:15:00.000Z,29860.5,29863.25,29859.5,29861.5,22
2026-08-09T23:16:00.000Z,29861.25,29865,29856.25,29863.5,106
2026-08-09T23:17:00.000Z,29863,29863,29857.25,29862,33
2026-08-09T23:18:00.000Z,29860.75,29860.75,29857.5,29858,31
2026-08-09T23:19:00.000Z,29859.75,29862,29859.75,29862,18
2026-08-09T23:20:00.000Z,29862.25,29865,29860,29865,66
2026-08-09T23:21:00.000Z,29864.25,29866.5,29862.75,29864.5,49
2026-08-09T23:22:00.000Z,29865.25,29865.5,29862,29864.5,33
2026-08-09T23:23:00.000Z,29865,29872.25,29865,29868.5,89
2026-08-09T23:24:00.000Z,29870,29882.25,29869.75,29870,298
2026-08-09T23:25:00.000Z,29870.25,29872,29866.75,29868.75,56
2026-08-09T23:26:00.000Z,29868,29875,29866,29873.5,54
2026-08-09T23:27:00.000Z,29873.5,29874,29870.25,29870.75,51
2026-08-09T23:28:00.000Z,29870.25,29873.75,29868.25,29868.25,36
2026-08-09T23:29:00.000Z,29868.75,29869,29859,29864.25,134
2026-08-09T23:30:00.000Z,29865.25,29865.75,29840.25,29847.25,329
2026-08-09T23:31:00.000Z,29847.5,29850.75,29835.25,29835.25,158
2026-08-09T23:32:00.000Z,29836,29844.25,29834.75,29842,136
2026-08-09T23:33:00.000Z,29840.25,29844,29837.5,29840,90
2026-08-09T23:34:00.000Z,29840.75,29841.75,29838,29841,54
2026-08-09T23:35:00.000Z,29842.25,29842.75,29837.25,29840.25,34
2026-08-09T23:36:00.000Z,29840.25,29856.75,29839,29853,131
2026-08-09T23:37:00.000Z,29850.75,29851.5,29846.25,29847.75,36
2026-08-09T23:38:00.000Z,29847.5,29852.5,29846.5,29848.25,38
2026-08-09T23:39:00.000Z,29848.25,29858,29848.25,29854.25,72
2026-08-09T23:40:00.000Z,29855.75,29858.25,29853.75,29853.75,33
2026-08-09T23:41:00.000Z,29855.75,29855.75,29850.5,29853.25,27
2026-08-09T23:42:00.000Z,29851.25,29859.25,29851,29857.75,41
2026-08-09T23:43:00.000Z,29857,29863,29855.5,29862.75,78
2026-08-09T23:44:00.000Z,29863,29865.25,29860,29862.25,55
2026-08-09T23:45:00.000Z,29862,29872,29861.25,29865,98
2026-08-09T23:46:00.000Z,29866.25,29872,29864.25,29870,54
2026-08-09T23:47:00.000Z,29868.75,29868.75,29862.25,29867.5,52
2026-08-09T23:48:00.000Z,29867.5,29871.25,29866.25,29867,37
2026-08-09T23:49:00.000Z,29867,29871,29865.25,29870.25,24
2026-08-09T23:50:00.000Z,29868.25,29869,29863,29865.25,63
2026-08-09T23:51:00.000Z,29866.5,29866.5,29856.5,29858.5,80
2026-08-09T23:52:00.000Z,29859.75,29860.75,29855,29858.75,32
2026-08-09T23:53:00.000Z,29858.25,29864.25,29857.75,29864,46
2026-08-09T23:54:00.000Z,29863.25,29865,29859.5,29861.25,31
2026-08-09T23:55:00.000Z,29859.5,29860.25,29851.5,29855,119
2026-08-09T23:56:00.000Z,29851.75,29852.75,29843.5,29846,122
2026-08-09T23:57:00.000Z,29845.75,29845.75,29828.25,29833.25,211
2026-08-09T23:58:00.000Z,29833.5,29835.5,29829,29832,85
2026-08-09T23:59:00.000Z,29829.5,29834.5,29829.25,29829.5,44
